Succursale,Succursale_ID,Produit_Catégorie,Marque - Nom,Souche
Magog,28,Pré-Roulés,Wô Là - Black Cherry Punch,Indica
Magog,28,Pré-Roulés,Wô Là - Ultra Sour,Sativa
Mascouche,13,Fleurs Séchées,1964 - Bleu Nuit,Sativa
Mascouche,13,Fleurs Séchées,1964 - Comatose,Indica
Mascouche,13,Fleurs Séchées,1964 - OG Kush,Indica
Mascouche,13,Fleurs Séchées,5 Points Cannabis - Blueberry Yum Yum,Sativa
Mascouche,13,Fleurs Séchées,5 Points Cannabis - Pink Kush Balancé,Indica
Mascouche,13,Fleurs Séchées,5 Points Cannabis - Zsweet,Sativa
Mascouche,13,Fleurs Séchées,BLKMKT - LA WoMac,Indica
Mascouche,13,Fleurs Séchées,Back Forty - Fire Breath,Indica
Mascouche,13,Fleurs Séchées,Back Forty - Imagination Liquide,Hybride
Mascouche,13,Fleurs Séchées,Be Humble. - Découverte,Hybride
Mascouche,13,Fleurs Séchées,Big Bag O'Buds - Amnesia OG,Sativa
Mascouche,13,Fleurs Séchées,Blakh - H30 Haze,Sativa
Mascouche,13,Fleurs Séchées,Blakh - H30 Kush,Indica
Mascouche,13,Fleurs Séchées,Blanh - Blanh Hybride,Hybride
Mascouche,13,Fleurs Séchées,Blanh - Blanh Sativa,Sativa
Mascouche,13,Fleurs Séchées,Bleuh - H26 Indica,Indica
Mascouche,13,Fleurs Séchées,Bleuh - H26 Sativa,Sativa
Mascouche,13,Fleurs Séchées,Bleuh - Indic'once,Indica
Mascouche,13,Fleurs Séchées,Bold - Root Beer Float,Indica
Mascouche,13,Fleurs Séchées,Bon Jak - Kali Mist,Sativa
Mascouche,13,Fleurs Séchées,Bud Lafleur - Banana Baby,Indica
Mascouche,13,Fleurs Séchées,Bud Lafleur - Banana Daddy,Indica
Mascouche,13,Fleurs Séchées,Bud Lafleur - Lava Cake,Indica
Mascouche,13,Fleurs Séchées,Bud Lafleur - Strawberry Bubbles,Sativa
Mascouche,13,Fleurs Séchées,Cannafrogs - Fruitloops and Fuel,Hybride
Mascouche,13,Fleurs Séchées,Cannafrogs - ZeddyZ,Indica
Mascouche,13,Fleurs Séchées,Carmel Cannabis - Animal Face,Sativa
Mascouche,13,Fleurs Séchées,Carnaval - Carnaval Kush,Indica
Mascouche,13,Fleurs Séchées,Celebrity - Goofiez,Hybride
Mascouche,13,Fleurs Séchées,Cheers Cannabis - Chem Cookies #44,Indica
Mascouche,13,Fleurs Séchées,Cheers Cannabis - Pomelo Soda,Hybride
Mascouche,13,Fleurs Séchées,Cheers Cannabis - Vanilla Ice,Indica
Mascouche,13,Fleurs Séchées,Cheers à Lise - Duo Sorbet Cerise et Lime,Mélange
Mascouche,13,Fleurs Séchées,Clair de Lune - Dark Shadow Haze,Sativa
Mascouche,13,Fleurs Séchées,Clair de Lune - GG,Hybride
Mascouche,13,Fleurs Séchées,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Mascouche,13,Fleurs Séchées,Clem et Co - Grand Indica,Indica
Mascouche,13,Fleurs Séchées,Clem et Co - Lab 101,Hybride
Mascouche,13,Fleurs Séchées,Clem et Co - Mango Fuel,Sativa
Mascouche,13,Fleurs Séchées,Color Cannabis - Mango Haze,Hybride
Mascouche,13,Fleurs Séchées,Cultures Chloris - RRW,Hybride
Mascouche,13,Fleurs Séchées,Cultures Chloris - Zombie Bride,Hybride
Mascouche,13,Fleurs Séchées,DLYS - Artisans,Hybride
Mascouche,13,Fleurs Séchées,Endo - Purple Mountain Majesty,Hybride
Mascouche,13,Fleurs Séchées,Figr - Jungle Fumes,Sativa
Mascouche,13,Fleurs Séchées,Fleurons - Menu Cantine,Indica
Mascouche,13,Fleurs Séchées,Fleurons - Menu Dessert,Sativa
Mascouche,13,Fleurs Séchées,Fleurs de Lise - Ben Trop,Hybride
Mascouche,13,Fleurs Séchées,Fleurs de Lise - L'Bon Voisin,Sativa
Mascouche,13,Fleurs Séchées,Fleurs de Lise - La Cerise sur le Funday,Sativa
Mascouche,13,Fleurs Séchées,Fleurs de Lise - Le Passe Partout,Sativa
Mascouche,13,Fleurs Séchées,Goldh - Kik Cola,Hybride
Mascouche,13,Fleurs Séchées,Good Supply - Grand Daddy Purps,Indica
Mascouche,13,Fleurs Séchées,Good Supply - Hawaiian Trainwreck,Hybride
Mascouche,13,Fleurs Séchées,Good Supply - Jean Guy,Sativa
Mascouche,13,Fleurs Séchées,Good Supply - Pineapple Express,Hybride
Mascouche,13,Fleurs Séchées,Good Supply - Sweet Berry Kush,Indica
Mascouche,13,Fleurs Séchées,Green Joy - Cosmic Candy,Sativa
Mascouche,13,Fleurs Séchées,Green Joy - Grape Yogurt,Hybride
Mascouche,13,Fleurs Séchées,Green Joy - Lemon Pepper Punch,Sativa
Mascouche,13,Fleurs Séchées,Green Joy - Mango Cheese,Sativa
Mascouche,13,Fleurs Séchées,Hatrick - Meat Breath,Indica
Mascouche,13,Fleurs Séchées,Hexo - Lagune,Indica
Mascouche,13,Fleurs Séchées,Hexo - Lemon Haze,Sativa
Mascouche,13,Fleurs Séchées,Highly Dutch Organic - Amsterdam Sativa,Sativa
Mascouche,13,Fleurs Séchées,Homage - Citrus Tsunami,Sativa
Mascouche,13,Fleurs Séchées,Homage - Strawberry Lemonade,Sativa
Mascouche,13,Fleurs Séchées,Kokotte - Cap J,Hybride
Mascouche,13,Fleurs Séchées,Kokotte - Garlic Funk,Indica
Mascouche,13,Fleurs Séchées,Kokotte - Mango K,Sativa
Mascouche,13,Fleurs Séchées,La Voûte - Blueberry Kush,Indica
Mascouche,13,Fleurs Séchées,Le Malin Vert - Alien Kush AAA,Indica
Mascouche,13,Fleurs Séchées,Lot 420 - Gelato 33,Hybride
Mascouche,13,Fleurs Séchées,Lot 420 - Orange Cake,Hybride
Mascouche,13,Fleurs Séchées,Lunaire - Nouvelle Lune,Hybride
Mascouche,13,Fleurs Séchées,MTL Cannabis - Jungl' Cake,Sativa
Mascouche,13,Fleurs Séchées,MTL Cannabis - Strawberry N' Mintz,Sativa
Mascouche,13,Fleurs Séchées,Maitri - Lazy Berry Blaze,Indica
Mascouche,13,Fleurs Séchées,Maitri - Purple Mint Cake,Indica
Mascouche,13,Fleurs Séchées,Nueva+ - Rêve Lucide,Sativa
Mascouche,13,Fleurs Séchées,Nugz - Early Lemon Berry,Sativa
Mascouche,13,Fleurs Séchées,Nugz - Nugz Hybride,Hybride
Mascouche,13,Fleurs Séchées,Nugz - Nugz Sativa,Sativa
Mascouche,13,Fleurs Séchées,OMY - Kush Cookies,Indica
Mascouche,13,Fleurs Séchées,OMY - Mélange Indica,Indica
Mascouche,13,Fleurs Séchées,OMY - Royal Mauiberry,Hybride
Mascouche,13,Fleurs Séchées,OMY - Ça Sent l'Gaz,Indica
Mascouche,13,Fleurs Séchées,Ono Cannabis - Ono Celui-là,Indica
Mascouche,13,Fleurs Séchées,Orchid - CBD Runtz,Hybride
Mascouche,13,Fleurs Séchées,Original Stash - OS.130,Sativa
Mascouche,13,Fleurs Séchées,Ostara - Grape Stank,Sativa
Mascouche,13,Fleurs Séchées,Ostara - Long Valley Legend,Hybride
Mascouche,13,Fleurs Séchées,Palmetto - Pineapple Upside Down CKE,Hybride
Mascouche,13,Fleurs Séchées,Pecko - Le P'tit Phéno CBD,Sativa
Mascouche,13,Fleurs Séchées,Pecko - Le P'tit Phéno Indica,Indica
Mascouche,13,Fleurs Séchées,Pecko - Mosa Evo Biologique,Indica
Mascouche,13,Fleurs Séchées,Pistol and Paris - Pink Panties,Indica
Mascouche,13,Fleurs Séchées,Promenade - Afghan Kush,Indica
Mascouche,13,Fleurs Séchées,Promenade - Berry Cream Puff,Sativa
Mascouche,13,Fleurs Séchées,Promenade - Cannatonic,Hybride
Mascouche,13,Fleurs Séchées,Promenade - Harlequin 1:1,Hybride
Mascouche,13,Fleurs Séchées,Promenade - Pennywise 1:1,Hybride
Mascouche,13,Fleurs Séchées,Promenade - Pine Tar Kush,Indica
Mascouche,13,Fleurs Séchées,Promenade - Sac Banane,Hybride
Mascouche,13,Fleurs Séchées,Promenade - Sour Tangie,Sativa
Mascouche,13,Fleurs Séchées,Promenade - Strawberry Cough,Sativa
Mascouche,13,Fleurs Séchées,Promenade - Sugar Cookies,Indica
Mascouche,13,Fleurs Séchées,Promenade - Tropicali 1:1,Sativa
Mascouche,13,Fleurs Séchées,Pure Laine - Island Pink Kush,Indica
Mascouche,13,Fleurs Séchées,Pure Laine - Mango Widow,Sativa
Mascouche,13,Fleurs Séchées,Pure Laine - Pineapple OG,Sativa
Mascouche,13,Fleurs Séchées,Pure Laine Cannabis - Alien Gelato,Hybride
Mascouche,13,Fleurs Séchées,Pure Laine Cannabis - Wedding Crasher,Hybride
Mascouche,13,Fleurs Séchées,Pure Trichomes x Velada - Painted Lady,Sativa
Mascouche,13,Fleurs Séchées,QcGoldtech - Pure Kush,Indica
Mascouche,13,Fleurs Séchées,R'Belle - Avignon,Indica
Mascouche,13,Fleurs Séchées,R'Belle - Bastille,Indica
Mascouche,13,Fleurs Séchées,R'Belle - Marseille,Sativa
Mascouche,13,Fleurs Séchées,Redecan - Purple Churro,Sativa
Mascouche,13,Fleurs Séchées,Saint-Laurent Cannabis - Holy Kush,Indica
Mascouche,13,Fleurs Séchées,Sainte-Loud - Banana Mints,Hybride
Mascouche,13,Fleurs Séchées,San Rafael '71 - Black Jelly,Sativa
Mascouche,13,Fleurs Séchées,San Rafael '71 - Pink Kush,Indica
Mascouche,13,Fleurs Séchées,San Rafael '71 - Strawberry Sensi,Sativa
Mascouche,13,Fleurs Séchées,San Rafael '71 - Tangerine Dream,Sativa
Mascouche,13,Fleurs Séchées,Seaweed - Red Velvet Ice Cream,Hybride
Mascouche,13,Fleurs Séchées,Simply Bare - BC Bubba Pink Biologique,Indica
Mascouche,13,Fleurs Séchées,Simply Bare - BC Frosted Fruit Cake Bio,Indica
Mascouche,13,Fleurs Séchées,Simply Bare - BC Fruit Loopz Biologique,Sativa
Mascouche,13,Fleurs Séchées,Solei - Libérer,Sativa
Mascouche,13,Fleurs Séchées,Sonique - Cotton Candy,Hybride
Mascouche,13,Fleurs Séchées,Space Cannabis - Slurricane Mint,Hybride
Mascouche,13,Fleurs Séchées,Spinach - Spinach Exotic Gas,Indica
Mascouche,13,Fleurs Séchées,Spinach - Spinach GMO Cookies,Indica
Mascouche,13,Fleurs Séchées,Spinach - Spinach Lemon Skunk,Sativa
Mascouche,13,Fleurs Séchées,Sumo - Mac Deluxe,Indica
Mascouche,13,Fleurs Séchées,Sumo - Papaya Bomb,Indica
Mascouche,13,Fleurs Séchées,Sweetgrass Cannabis - Mint Chocolate Chip Biologique,Hybride
Mascouche,13,Fleurs Séchées,T'es Dans L'Champ - Aweille Réveille,Sativa
Mascouche,13,Fleurs Séchées,T'es Dans L'Champ - Dans le Divan,Indica
Mascouche,13,Fleurs Séchées,T'es Dans L'Champ - Grasse Matinée,Hybride
Mascouche,13,Fleurs Séchées,T'es Dans L'Champ - Ça Varie CBD,Hybride
Mascouche,13,Fleurs Séchées,Tam Tams - Blood Orange,Sativa
Mascouche,13,Fleurs Séchées,Tam Tams - Symphonie,Hybride
Mascouche,13,Fleurs Séchées,TerreBud - Iced Kush,Indica
Mascouche,13,Fleurs Séchées,TerreBud - Super Top Gun,Hybride
Mascouche,13,Fleurs Séchées,Terroir - Hybride 101,Hybride
Mascouche,13,Fleurs Séchées,Terroir - Painted Lady,Sativa
Mascouche,13,Fleurs Séchées,Terroir - Star d'un Soir,Sativa
Mascouche,13,Fleurs Séchées,The Loud Plug - Exotic Gas,Indica
Mascouche,13,Fleurs Séchées,Trailblazer - Apples & Cream,Sativa
Mascouche,13,Fleurs Séchées,Tribal - Bubble Up,Indica
Mascouche,13,Fleurs Séchées,Tribal - Cuban Linx,Hybride
Mascouche,13,Fleurs Séchées,Tribal - Gelato Mint,Indica
Mascouche,13,Fleurs Séchées,Tribal - Neon Sunshine,Hybride
Mascouche,13,Fleurs Séchées,Twd. - Twd. Balanced,Hybride
Mascouche,13,Fleurs Séchées,Tweed - Cherry Açai Mints,Hybride
Mascouche,13,Fleurs Séchées,Tweed - Duplex,Mélange
Mascouche,13,Fleurs Séchées,Tweed - Lemon Meringue Pie,Sativa
Mascouche,13,Fleurs Séchées,Uncommon Cannabis Co. - Rose Gold Pavé,Sativa
Mascouche,13,Fleurs Séchées,Vert - CBD OG Kush,Indica
Mascouche,13,Fleurs Séchées,Vert - L'Entre Deux,Hybride
Mascouche,13,Fleurs Séchées,Vert - Scout 91K,Hybride
Mascouche,13,Fleurs Séchées,Vertical 7 - Fruity Pebbles OG,Hybride
Mascouche,13,Fleurs Séchées,Vertical 7 - SuperBoof,Hybride
Mascouche,13,Fleurs Séchées,Wio - Super Lemon Haze Biologique,Sativa
Mascouche,13,Fleurs Séchées,Wio - Top Cola AAAA,Sativa
Mascouche,13,Fleurs Séchées,Wio - Tropicana Cherry Biologique,Hybride
Mascouche,13,Fleurs Séchées,Wô Là - Black Cherry Punch,Indica
Mascouche,13,Fleurs Séchées,Wô Là - UK Cheddar Cheese,Indica
Mascouche,13,Fleurs Séchées,Wô Là - Ultra Jean-G,Sativa
Mascouche,13,Fleurs Séchées,XoPro - Time Wreck,Sativa
Mascouche,13,Haschich,1964 - Haschich Libanais,Dérivés
Mascouche,13,Haschich,5 Points Cannabis - Hasch de Zsweet,Dérivés
Mascouche,13,Haschich,Be Humble. - Hasch de Raisins,Dérivés
Mascouche,13,Haschich,Blanh - Style 1980,Dérivés
Mascouche,13,Haschich,Blanh - Style Afghan,Dérivés
Mascouche,13,Haschich,Bleuh - H29 Old School,Dérivés
Mascouche,13,Haschich,Bleuh Light - H4 Old School,Dérivés
Mascouche,13,Haschich,Clem et Co - Grand H,Dérivés
Mascouche,13,Haschich,Fleurons - Nuit du Maroc,Dérivés
Mascouche,13,Haschich,Fleurs de Lise - Tire-Toi une Bûche,Dérivés
Mascouche,13,Haschich,Hexo - Hasch Atlantide,Dérivés
Mascouche,13,Haschich,Lot 420 - Le Bloc 33,Dérivés
Mascouche,13,Haschich,MTL Cannabis - Sage N' Sour Haschich,Dérivés
Mascouche,13,Haschich,MTL Cannabis - Wes' Coast Kush,Dérivés
Mascouche,13,Haschich,Nordique Royale - Afghan Gold,Dérivés
Mascouche,13,Haschich,Nordique Royale - Grape Ape,Dérivés
Mascouche,13,Haschich,Nugz - Drip N' Jiggle Old School,Dérivés
Mascouche,13,Haschich,Nugz - Galactic Brger Old School Hash,Dérivés
Mascouche,13,Haschich,Nugz - Ice Water Hash,Dérivés
Mascouche,13,Haschich,Nugz - Old School Hash,Dérivés
Mascouche,13,Haschich,OMY - Crumbled Lime Style Pressé,Dérivés
Mascouche,13,Haschich,Ouh La La - Pépites,Dérivés
Mascouche,13,Haschich,PanHash - Ka-Boule Noir,Dérivés
Mascouche,13,Haschich,Pure Laine - Pineapple OG,Dérivés
Mascouche,13,Haschich,R'Belle - Louvre,Dérivés
Mascouche,13,Haschich,ShredX Rip Strip Hash - Citrique Électrique,Dérivés
Mascouche,13,Haschich,Tam Tams - Tropical Milk,Dérivés
Mascouche,13,Haschich,Terroir - Afghani 1:1,Dérivés
Mascouche,13,Haschich,Terroir - C99,Dérivés
Mascouche,13,Haschich,Terroir - Hash Painted Lady,Dérivés
Mascouche,13,Haschich,Terroir - Royal Gorilla,Dérivés
Mascouche,13,Haschich,Tremblant Cannabis - Haschich,Dérivés
Mascouche,13,Haschich,Vert - Hachisch Afghan Équilibré,Dérivés
Mascouche,13,Haschich,Wô Là par Tremblant Hasch - Haschich Pressé,Dérivés
Mascouche,13,Haschich,XK - Haschtag Classique,Dérivés
Mascouche,13,Haschich,XK - Haschtag Hash de Noé,Dérivés
Mascouche,13,Moulu,Bleuh Light - CBD à la Lime,Hybride
Mascouche,13,Moulu,Grindh - H27 Indica,Indica
Mascouche,13,Moulu,Grindh - H27 Sativa,Sativa
Mascouche,13,Moulu,Irony - Mouture 2.0,Hybride
Mascouche,13,Moulu,La Batch - Citron XXX,Mélange
Mascouche,13,Moulu,Nugz - Drip N' Jiggle Grind,Hybride
Mascouche,13,Moulu,Pure Laine Cannabis - La Moulinette,Mélange
Mascouche,13,Moulu,Saturday - Tropical and Twisted,Mélange
Mascouche,13,Moulu,Shred - Baie Sauvage,Indica
Mascouche,13,Moulu,Shred - Citrique électrique,Sativa
Mascouche,13,Moulu,XK - MiXK,Mélange
Mascouche,13,Pré-Roulés,1964 - Bleu Nuit,Sativa
Mascouche,13,Pré-Roulés,5 Points Cannabis - Le Coffret 5 Points,Mélange
Mascouche,13,Pré-Roulés,5 Points Cannabis - Purple Haze,Sativa
Mascouche,13,Pré-Roulés,514 - Sativa X30,Sativa
Mascouche,13,Pré-Roulés,7ACRES - Jack Haze,Sativa
Mascouche,13,Pré-Roulés,BLKMKT - LA WoMac,Indica
Mascouche,13,Pré-Roulés,Blakh - H30 Haze,Sativa
Mascouche,13,Pré-Roulés,Blanh - Blanh Sativa,Sativa
Mascouche,13,Pré-Roulés,Bleuh - Drette Indica,Indica
Mascouche,13,Pré-Roulés,Bleuh Light - Colorado Cherry,Sativa
Mascouche,13,Pré-Roulés,Bud Lafleur - Banana Daddy,Indica
Mascouche,13,Pré-Roulés,Bud Lafleur - Moby Dick,Hybride
Mascouche,13,Pré-Roulés,Canaca - Explosion de Fruits,Sativa
Mascouche,13,Pré-Roulés,Carmel Cannabis - Kush Life,Indica
Mascouche,13,Pré-Roulés,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Mascouche,13,Pré-Roulés,Color Cannabis - Blueberry Seagal,Indica
Mascouche,13,Pré-Roulés,Color Cannabis - Mango Haze,Hybride
Mascouche,13,Pré-Roulés,DLYS - Artisans,Hybride
Mascouche,13,Pré-Roulés,Daily Special - Sativa Js,Sativa
Mascouche,13,Pré-Roulés,Figr - Mellow Man,Indica
Mascouche,13,Pré-Roulés,Fleurons - Méchant Pétard,Indica
Mascouche,13,Pré-Roulés,Fleurs de Lise - La Cerise sur le Funday,Sativa
Mascouche,13,Pré-Roulés,Fleurs de Lise - Le Passe Partout,Sativa
Mascouche,13,Pré-Roulés,Fleurs de l'Île - Pure Power Plant,Sativa
Mascouche,13,Pré-Roulés,Good Supply - Jean Guy,Sativa
Mascouche,13,Pré-Roulés,Green Joy - Lemon Pepper Punch,Sativa
Mascouche,13,Pré-Roulés,Green Joy - Mango Cheese,Sativa
Mascouche,13,Pré-Roulés,Grindh - H27 Sativa,Sativa
Mascouche,13,Pré-Roulés,Groupe SûrNaturel - Velvet Punch Haze,Hybride
Mascouche,13,Pré-Roulés,Irony - Blueberry Muffin,Indica
Mascouche,13,Pré-Roulés,Irony - Candyland,Sativa
Mascouche,13,Pré-Roulés,Irony - Petit-Pétard,Mélange
Mascouche,13,Pré-Roulés,Irony - Trio Beau-Pétard,Mélange
Mascouche,13,Pré-Roulés,La Plogue - Sour Grape,Hybride
Mascouche,13,Pré-Roulés,LaHoja - Grape Octane,Indica
Mascouche,13,Pré-Roulés,Lunaire - Joints de Titan,Hybride
Mascouche,13,Pré-Roulés,Lunaire - Les Gros CBDs,Hybride
Mascouche,13,Pré-Roulés,MTL Cannabis - Strawberry N' Mintz,Sativa
Mascouche,13,Pré-Roulés,MTL Cannabis - Wes' Coast Kush,Indica
Mascouche,13,Pré-Roulés,Nueva+ - Banane Plantée,Sativa
Mascouche,13,Pré-Roulés,Nueva+ - Complice,Hybride
Mascouche,13,Pré-Roulés,Nueva+ - Le Fameux,Sativa
Mascouche,13,Pré-Roulés,Nueva+ - Rêve Lucide,Sativa
Mascouche,13,Pré-Roulés,Nugz - Early Lemon Berry,Sativa
Mascouche,13,Pré-Roulés,Nugz - Nugz Wrap Indica,Indica
Mascouche,13,Pré-Roulés,Nugz - Nugz Wrap Sativa,Sativa
Mascouche,13,Pré-Roulés,Ono Cannabis - Ono Astrono,Sativa
Mascouche,13,Pré-Roulés,Ono Cannabis - Ono Kongz,Indica
Mascouche,13,Pré-Roulés,Ono Cannabis - Ono Planet of the grapes,Indica
Mascouche,13,Pré-Roulés,Orchid - CBD Runtz,Hybride
Mascouche,13,Pré-Roulés,Pecko - Death Bubba Biologique,Indica
Mascouche,13,Pré-Roulés,Pixel - Escampette,Sativa
Mascouche,13,Pré-Roulés,Promenade - Blue Dream,Sativa
Mascouche,13,Pré-Roulés,Promenade - Pink God,Indica
Mascouche,13,Pré-Roulés,Pure Laine - Pineapple OG,Sativa
Mascouche,13,Pré-Roulés,Pure Laine Cannabis - Special Haze,Sativa
Mascouche,13,Pré-Roulés,Pure Laine Cannabis - Suzettes,Mélange
Mascouche,13,Pré-Roulés,R'Belle - Avignon,Indica
Mascouche,13,Pré-Roulés,R'Belle - Bastille,Indica
Mascouche,13,Pré-Roulés,Redecan - Animal Rntz Redees Hemp'd,Indica
Mascouche,13,Pré-Roulés,Redecan - Cold Creek Kush Redees Hemp'd,Sativa
Mascouche,13,Pré-Roulés,Redecan - Galactic Cookies Classique,Indica
Mascouche,13,Pré-Roulés,Redecan - Purple Churro Classique,Sativa
Mascouche,13,Pré-Roulés,San Raf - Melon Mouth,Hybride
Mascouche,13,Pré-Roulés,San Rafael '71 - Chemango Kush,Indica
Mascouche,13,Pré-Roulés,San Rafael '71 - Pink Kush,Indica
Mascouche,13,Pré-Roulés,San Rafael '71 - Strawberry Sensi,Sativa
Mascouche,13,Pré-Roulés,San Rafael '71 - Tangerine Dream,Sativa
Mascouche,13,Pré-Roulés,Seaweed - La Célébration de James,Hybride
Mascouche,13,Pré-Roulés,Sheeesh - Slush P,Hybride
Mascouche,13,Pré-Roulés,Sheeesh - Trop Juice,Hybride
Mascouche,13,Pré-Roulés,Shred - Bête de Diesel,Indica
Mascouche,13,Pré-Roulés,Shred - Citrique Électrique,Sativa
Mascouche,13,Pré-Roulés,Shred Tubes - Toute Garnie,Hybride
Mascouche,13,Pré-Roulés,Simply Bare - BC Fruit Loopz Biologique,Sativa
Mascouche,13,Pré-Roulés,Solei - Équilibre Pur,Mélange
Mascouche,13,Pré-Roulés,Sonique - Blue Monster,Indica
Mascouche,13,Pré-Roulés,Spinach - Spinach Vanilla Kush,Indica
Mascouche,13,Pré-Roulés,T'es Dans L'Champ - Grasse Matinée,Hybride
Mascouche,13,Pré-Roulés,Terroir - C99,Sativa
Mascouche,13,Pré-Roulés,Trailblazer - CBD Critical Mass,Indica
Mascouche,13,Pré-Roulés,Tribal - Bubble Up,Indica
Mascouche,13,Pré-Roulés,Tribal - Cuban Linx,Hybride
Mascouche,13,Pré-Roulés,Tribal - Gelato Mint,Indica
Mascouche,13,Pré-Roulés,Tribal - Neon Sunshine,Hybride
Mascouche,13,Pré-Roulés,Twd. - Twd. Balanced,Hybride
Mascouche,13,Pré-Roulés,Tweed - Lemon Sour Mints,Sativa
Mascouche,13,Pré-Roulés,Vert - CBD OG Kush,Indica
Mascouche,13,Pré-Roulés,Vertical 7 - Purple Gushrs LSO,Sativa
Mascouche,13,Pré-Roulés,Weed Me - Goliat,Sativa
Mascouche,13,Pré-Roulés,Weed Me - Red Velvet Temptation,Indica
Mascouche,13,Pré-Roulés,Wio - Frozen Lemon Biologique,Sativa
Mascouche,13,Pré-Roulés,Wio - Super Lemon Haze Biologique,Sativa
Mascouche,13,Pré-Roulés,Wô Là - Black Cherry Punch,Indica
Mascouche,13,Pré-Roulés,Wô Là - Ultra Sour,Sativa
Matane,41,Fleurs Séchées,1964 - Bleu Nuit,Sativa
Matane,41,Fleurs Séchées,1964 - Comatose,Indica
Matane,41,Fleurs Séchées,5 Points Cannabis - Blueberry Yum Yum,Sativa
Matane,41,Fleurs Séchées,5 Points Cannabis - Zsweet,Sativa
Matane,41,Fleurs Séchées,BLKMKT - LA WoMac,Indica
Matane,41,Fleurs Séchées,Back Forty - Fire Breath,Indica
Matane,41,Fleurs Séchées,Be Humble. - Découverte,Hybride
Matane,41,Fleurs Séchées,Big Bag O'Buds - Amnesia OG,Sativa
Matane,41,Fleurs Séchées,Blakh - H30 Haze,Sativa
Matane,41,Fleurs Séchées,Blakh - H30 Kush,Indica
Matane,41,Fleurs Séchées,Blanh - Blanh Hybride,Hybride
Matane,41,Fleurs Séchées,Blanh - Blanh Sativa,Sativa
Matane,41,Fleurs Séchées,Bleuh - H26 Indica,Indica
Matane,41,Fleurs Séchées,Bleuh - H26 Sativa,Sativa
Matane,41,Fleurs Séchées,Bleuh - Indic'once,Indica
Matane,41,Fleurs Séchées,Bold - Root Beer Float,Indica
Matane,41,Fleurs Séchées,Bud Lafleur - Banana Baby,Indica
Matane,41,Fleurs Séchées,Bud Lafleur - Banana Daddy,Indica
Matane,41,Fleurs Séchées,Bud Lafleur - Hollywood,Sativa
Matane,41,Fleurs Séchées,Bud Lafleur - Lava Cake,Indica
Matane,41,Fleurs Séchées,Bud Lafleur - Strawberry Bubbles,Sativa
Matane,41,Fleurs Séchées,Cactus - Peachy Keen,Hybride
Matane,41,Fleurs Séchées,Cannabiomedic - Juste CBD,Hybride
Matane,41,Fleurs Séchées,Cannabiomedic - Le Moitié Moitié,Hybride
Matane,41,Fleurs Séchées,Cannafrogs - ZeddyZ,Indica
Matane,41,Fleurs Séchées,Carmel Cannabis - Animal Face,Sativa
Matane,41,Fleurs Séchées,Carmel Cannabis - Kush Life,Indica
Matane,41,Fleurs Séchées,Carmel Cannabis - Zebra Stripes,Indica
Matane,41,Fleurs Séchées,Celebrity - Goofiez,Hybride
Matane,41,Fleurs Séchées,Cheers Cannabis - Chem Cookies #44,Indica
Matane,41,Fleurs Séchées,Cheers Cannabis - Pomelo Soda,Hybride
Matane,41,Fleurs Séchées,Clair de Lune - Dark Shadow Haze,Sativa
