Request_ID,Sample_Received_Date,Number_of_Tests,Test_Type,Test_Names,Final_CofA_Date,Revenue
8112d832-3661-4f34-9e24-3d89c3ae04e0,12/02/2023,7,Microbiology,"Legionella, Giardia, E. coli, Fecal Streptococci, Total Coliforms, Enterococci, Clostridium perfringens",12/12/2023,1751.45
5cc65226-befc-4a42-b616-f3e408a8a695,01/05/2023,10,Microbiology,"Total Coliforms, Legionella, Enterococci, Giardia, Heterotrophic Plate Count, Clostridium perfringens, E. coli, Pseudomonas aeruginosa, Cryptosporidium, Fecal Streptococci",02/04/2023,1410.8
d9a91d23-5a58-45eb-b90d-8994a999d14b,01/09/2025,5,Chemistry,"Sulfate, Alkalinity, Nitrate, Hardness, TOC",02/01/2025,1110.62
8a3cd8e2-d875-49d8-8616-071336f6e6a2,03/15/2024,5,Chemistry,"Chloride, Turbidity, Alkalinity, pH, Nitrate",03/21/2024,966.7
abfce290-2be8-4001-9820-48050cdfc860,09/03/2024,4,Microbiology,"Heterotrophic Plate Count, E. coli, Enterococci, Cryptosporidium",09/08/2024,644.34
1cc70364-6c9a-4377-ad71-0f145701f492,05/06/2024,1,Chemistry,pH,05/25/2024,149.97
c21be0c6-bf76-4347-83ac-2be24aae5eb0,09/28/2024,6,Microbiology,"Total Coliforms, E. coli, Clostridium perfringens, Fecal Streptococci, Pseudomonas aeruginosa, Giardia",10/20/2024,1429.79
92360ccb-59ce-43b7-a7f2-040a7387fc3b,04/28/2023,3,Microbiology,"Enterococci, Clostridium perfringens, Fecal Streptococci",05/03/2023,256.86
3557c098-98de-439e-ab84-1ce418207227,01/30/2023,5,Chemistry,"TOC, Nitrate, Hardness, Sulfate, Phosphate",02/07/2023,765.53
dab08d18-5023-47c8-b2aa-2419800247f5,02/17/2024,9,Microbiology,NaN,03/17/2024,2268.65
8ccb9359-1c78-4bd2-8ac2-7caaf724f2d1,10/13/2024,10,Microbiology,"Pseudomonas aeruginosa, Enterococci, Total Coliforms, E. coli, Giardia, Fecal Streptococci, Heterotrophic Plate Count, Clostridium perfringens, Cryptosporidium, Legionella",10/30/2024,2991.23
985acae8-bdcb-4086-be35-3b581f2b4880,05/29/2024,3,Chemistry,"Alkalinity, Hardness, Turbidity",06/10/2024,852.76
2ff9dfb9-5e3a-4919-9a87-d45e370da062,02/20/2025,1,Chemistry,Phosphate,NaN,194.36
9db41ec2-eff8-4f62-b955-a66dd2624fef,07/15/2024,4,Chemistry,"Heavy Metals, Nitrate, Sulfate, Phosphate",08/02/2024,547.18
43d06efe-1d57-4e9e-bdbe-8b51e37f5eef,04/01/2024,4,Chemistry,"pH, Sulfate, Turbidity, TOC",04/12/2024,NaN
5403937e-e59b-4c8e-b206-d9998e1cd643,03/28/2024,6,Chemistry,"Phosphate, Turbidity, Alkalinity, TOC, pH, Heavy Metals",04/07/2024,1111.53
1cdfc49f-3207-4f48-8f1f-34094f78381d,03/10/2023,1,Chemistry,TOC,NaN,NaN
847e8671-ca14-4e27-87fb-630a1cdd36fc,08/27/2023,1,Microbiology,Enterococci,09/23/2023,288.88
8cabebf2-97f1-4244-adc4-330add734b2b,03/24/2023,3,Chemistry,"Heavy Metals, Hardness, pH",03/28/2023,782.37
ccf4a8c6-acfb-450f-9b1f-827bd83e8e00,08/08/2023,4,Chemistry,NaN,08/28/2023,693.0
2f39ec73-428a-42a9-8a88-ece5726040ff,09/16/2023,8,Microbiology,"Enterococci, Clostridium perfringens, Giardia, Cryptosporidium, Pseudomonas aeruginosa, Heterotrophic Plate Count, Fecal Streptococci, E. coli",10/02/2023,1050.06
f5e06e05-a2dd-4d83-9f0a-c2b0fb4a682c,09/09/2024,9,Microbiology,"Fecal Streptococci, Pseudomonas aeruginosa, Cryptosporidium, Giardia, E. coli, Total Coliforms, Legionella, Enterococci, Heterotrophic Plate Count",09/15/2024,2162.31
6ef4b3ba-00de-4f1e-a652-c72d336cb8fe,06/06/2023,10,Chemistry,"Turbidity, Heavy Metals, Hardness, Sulfate, pH, Nitrate, Phosphate, TOC, Chloride, Alkalinity",06/17/2023,1410.66
84de6219-184e-408a-9765-fcef6d591dc5,06/07/2023,8,Microbiology,"Clostridium perfringens, Enterococci, Giardia, Fecal Streptococci, Pseudomonas aeruginosa, E. coli, Heterotrophic Plate Count, Total Coliforms",06/25/2023,NaN
fdf221a0-b5a4-4de1-b872-e327d12397b9,05.13.2024,10,MICROBIOLOGY,"Giardia, Legionella, Clostridium perfringens, E. coli, Enterococci, Cryptosporidium, Pseudomonas aeruginosa, Fecal Streptococci, Total Coliforms, Heterotrophic Plate Count",05/31/2024,2385.05
2789e9e5-2430-4317-bd96-abfbe0f9ae7c,11/24/2023,9,Microbiology,"E. coli, Enterococci, Giardia, Pseudomonas aeruginosa, Fecal Streptococci, Heterotrophic Plate Count, Legionella, Clostridium perfringens, Total Coliforms",12/24/2023,1967.33
cc9ef65f-a135-4a8e-8ab0-2a6cbd5e0d6f,01/25/2023,2,Microbiology,"Legionella, Enterococci",02/04/2023,406.44
1a6565de-2e35-4886-ad10-648245b856ed,10/24/2024,4,Microbiology,"E. coli, Total Coliforms, Clostridium perfringens, Pseudomonas aeruginosa",11/14/2024,1028.05
7e01fde9-ea09-43dd-aa43-164f6c9e1907,12/23/2023,2,Microbiology,"E. coli, Pseudomonas aeruginosa",01/20/2024,453.75
e58e47e9-824f-435e-955f-594430bf1584,06/04/2024,6,Chemistry,"Hardness, pH, Phosphate, Sulfate, TOC, Alkalinity",06/27/2024,1158.75
1a936d21-0509-410c-ada1-9fd6fc58aeea,06/27/2023,7,Microbiology,NaN,07/14/2023,1825.19
99a007af-f655-4842-9be2-2634fb9350ba,12/05/2023,7,Microbiology,"Cryptosporidium, Heterotrophic Plate Count, Enterococci, Legionella, Clostridium perfringens, Pseudomonas aeruginosa, E. coli",12/27/2023,1691.25
5e19d286-e033-4931-83a4-c4e035b5853e,03/05/2024,2,Microbiology,"Giardia, Clostridium perfringens",03/25/2024,380.98
bd59ec95-bc03-4951-86ed-fa95ec00f7d6,12/31/2023,2,Microbiology,"Cryptosporidium, Giardia",01/16/2024,339.91
6930fd06-e365-48e8-9758-204b11df8b2f,08/18/2023,6,Microbiology,"Heterotrophic Plate Count, Fecal Streptococci, Legionella, Enterococci, Giardia, E. coli",08/23/2023,1517.2
d1264731-acb4-461b-8250-36678453f888,09/11/2023,3,Chemistry,"Phosphate, pH, TOC",10/08/2023,262.43
bb2938fc-aec3-429d-9e2d-980aaf412be0,11/09/2023,3,Chemistry,NaN,12/03/2023,243.04
088e33a3-c4b9-4c91-86e5-620b82c64a4f,01/12/2024,4,Microbiology,"Fecal Streptococci, Enterococci, Cryptosporidium, E. coli",01/31/2024,NaN
1de86f75-5bd3-44c8-a18e-f7639705adfd,03/31/2023,7,Microbiology,"Pseudomonas aeruginosa, Legionella, Giardia, Enterococci, Cryptosporidium, Total Coliforms, Clostridium perfringens",04/09/2023,1671.04
c33cff9d-7771-4b35-8d79-4942c5dc7a3d,02/28/2023,8,Chemistry,"Hardness, Sulfate, pH, Phosphate, Turbidity, Alkalinity, Chloride, Nitrate",03/14/2023,1103.06
b9680ab9-0824-407d-bb58-a4d2c869ba1f,09/23/2024,5,Microbiology,"Legionella, Heterotrophic Plate Count, Pseudomonas aeruginosa, Clostridium perfringens, Fecal Streptococci",10.08.2024,881.3
57179630-d61f-4f7f-845c-bb730e952460,02/01/2024,8,Chemistry,"Alkalinity, pH, Phosphate, Sulfate, Nitrate, Chloride, TOC, Turbidity",02/10/2024,696.87
ba4854e8-8a35-4da3-a37d-351c5569cfbd,01/12/2023,2,Chemistry,"Alkalinity, Nitrate",01/18/2023,546.32
faa77364-7b4e-4555-ae23-771c369eaa81,10/26/2023,4,Microbiology,"Total Coliforms, Fecal Streptococci, Giardia, Enterococci",11/15/2023,1003.11
0446fb2a-eb33-46b8-be14-c3dca1cea179,06/21/2024,8,Microbiology,"E. coli, Heterotrophic Plate Count, Enterococci, Legionella, Clostridium perfringens, Total Coliforms, Giardia, Cryptosporidium",06/24/2024,993.18
0b634265-2f65-42be-92e0-8cd996d504d3,09/10/2024,9,Microbiology,"Cryptosporidium, Enterococci, Total Coliforms, Clostridium perfringens, Pseudomonas aeruginosa, Fecal Streptococci, Giardia, Heterotrophic Plate Count, Legionella",09/29/2024,893.93
8d244951-28dd-45e7-9455-0b9dec9aa1e5,06/06/2023,5,Microbiology,"Clostridium perfringens, Giardia, Cryptosporidium, Legionella, Total Coliforms",06/21/2023,1448.99
7f5c64f3-fc29-4c24-9002-e4b76bec3f56,08/18/2024,10,chemistry,"Heavy Metals, Hardness, pH, Turbidity, Chloride, Phosphate, Sulfate, Nitrate, Alkalinity, TOC",09/11/2024,2508.15
9cfce890-5a7b-4646-9edb-f27ec38f4b77,10/28/2024,10,Microbiology,NaN,11/21/2024,1364.95
1cda4042-5d7c-4a67-bc7e-1aa1b9e1f9f3,12/22/2023,3,Chemistry,"Chloride, Sulfate, Turbidity",12/25/2023,10
45411995-644c-4797-952a-c396110230b9,11/14/2023,9,Microbiology,"Legionella, Total Coliforms, Giardia, Cryptosporidium, Heterotrophic Plate Count, E. coli, Enterococci, Clostridium perfringens, Fecal Streptococci",11/29/2023,1276.8
1d94fb14-ea62-48ef-a74a-751362e232b3,11/26/2024,5,Chemistry,"Hardness, Heavy Metals, pH, Sulfate, Nitrate",12/01/2024,1335.39
d04b9c57-a2f9-4d58-af06-6ad3a0c393a5,08/12/2024,3,Chemistry,"TOC, Alkalinity, Sulfate",08/30/2024,312.96
10f1c513-8587-4bb5-9a6d-cc3335d74fc6,05/28/2024,8,Chemistry,"Turbidity, TOC, Heavy Metals, Phosphate, Hardness, Nitrate, Chloride, pH",06/07/2024,1729.51
897962eb-ce38-4425-b0ae-403eb15f1673,02/19/2023,10,Chemistry,"Sulfate, Nitrate, Phosphate, Turbidity, Heavy Metals, pH, Hardness, TOC, Chloride, Alkalinity",03/17/2023,2716.26
4891ed39-e735-42c6-ae13-e5731c0dc5df,01/16/2023,4,Chemistry,"Heavy Metals, Sulfate, Turbidity, Nitrate",01/28/2023,397.44
daceac8b-ac58-4511-b4c1-46448b27387f,07/03/2023,9,Microbiology,"Heterotrophic Plate Count, Fecal Streptococci, E. coli, Pseudomonas aeruginosa, Total Coliforms, Legionella, Enterococci, Clostridium perfringens, Cryptosporidium",07/12/2023,1439.73
437b7d2e-b96e-4374-b0c8-5b374a179a9e,08/06/2024,7,Chemistry,"Nitrate, Alkalinity, Turbidity, pH, Chloride, Hardness, Phosphate",08/16/2024,2082.11
1cffdd04-147a-4212-9175-e3aa8a143803,02/20/2023,8,Microbiology,"Pseudomonas aeruginosa, Cryptosporidium, Legionella, Total Coliforms, E. coli, Enterococci, Heterotrophic Plate Count, Giardia",03/08/2023,1395.58
d0ce2d0e-65c7-46a8-8bbb-e9bee5877cf5,12/22/2023,3,Chemistry,"TOC, Alkalinity, Heavy Metals",12/27/2023,496.1
a42a17cd-ad69-48b2-9070-4a0e00c13931,09/08/2023,8,Microbiology,"Legionella, Enterococci, Fecal Streptococci, Cryptosporidium, Giardia, E. coli, Heterotrophic Plate Count, Clostridium perfringens",09/13/2023,NaN
18a7e701-cf54-4c59-8aed-9386df4c7211,01/23/2025,7,Microbiology,"Heterotrophic Plate Count, Fecal Streptococci, Legionella, E. coli, Enterococci, Giardia, Cryptosporidium",02/07/2025,1162.29
9a1d466a-459b-452b-a88d-5a6bb5547b10,07/08/2023,7,Chemistry,"pH, Nitrate, Chloride, Heavy Metals, Alkalinity, Hardness, Phosphate",07/21/2023,1639.15
7035eeb2-063c-4ce1-9a74-452c49e3388a,09/13/2023,3,Microbiology,"Heterotrophic Plate Count, Clostridium perfringens, Cryptosporidium",09/30/2023,528.41
af0460bf-4ecf-4f6c-9442-8078b75d22bf,09/05/2023,2,Microbiology,"E. coli, Legionella",09/17/2023,540.12
ac6a869a-c201-4dce-bfe1-7eb6adf65e43,03/03/2025,2,Chemistry,"Nitrate, Phosphate",03/16/2025,361.91
bbb17617-c661-490d-9cc3-77b733cbd760,02/26/2024,9,Microbiology,"Clostridium perfringens, Total Coliforms, Fecal Streptococci, Cryptosporidium, Enterococci, E. coli, Legionella, Pseudomonas aeruginosa, Heterotrophic Plate Count",03/12/2024,1272.35
afb03217-6393-47ec-b903-31870478b48e,02/14/2024,6,Chemistry,"pH, TOC, Sulfate, Chloride, Alkalinity, Turbidity",03/05/2024,1224.16
1434c5a1-f0f1-4b1d-b174-bdc7724c5b0e,01/17/2024,10,Microbiology,"Clostridium perfringens, Cryptosporidium, Legionella, Fecal Streptococci, Enterococci, Total Coliforms, Pseudomonas aeruginosa, Giardia, Heterotrophic Plate Count, E. coli",01/24/2024,2873.33
72f82b8c-7040-40f3-9e78-834ee974227f,06/17/2024,2,Microbiology,"E. coli, Total Coliforms",NaN,390.96
2d37dfd5-601c-4bbb-a1a8-d5e8fb19bd0a,10/12/2023,5,Microbiology,"Legionella, Pseudomonas aeruginosa, Fecal Streptococci, E. coli, Total Coliforms",11/01/2023,1130.38
3d549ec9-6996-4326-8a8a-6987093b976d,06/01/2024,7,Chemistry,"pH, Phosphate, Sulfate, Chloride, Hardness, Turbidity, Heavy Metals",06/08/2024,894.69
86bc8f72-9f89-4c9e-b117-4434a7d60672,09/13/2024,5,Chemistry,"Turbidity, pH, Heavy Metals, Nitrate, Sulfate",09/26/2024,579.29
d9070688-36d3-41e4-bd83-6c2995e5c415,06/29/2023,4,Chemistry,"pH, Turbidity, Phosphate, Alkalinity",07/14/2023,352.24
1bd299ba-6989-4c25-97b1-a6c7e78ad512,01/28/2025,1,Chemistry,Sulfate,02/17/2025,216.33
da783687-0956-48a2-baed-ce6612721bff,05/20/2024,4,Microbiology,"Enterococci, Legionella, Clostridium perfringens, Fecal Streptococci",06/17/2024,895.58
9954a4a6-585f-45d5-92ef-13581a7c5c6c,10/09/2024,10,Chemistry,"TOC, Alkalinity, Turbidity, Chloride, Sulfate, Hardness, Heavy Metals, pH, Phosphate, Nitrate",10/31/2024,2299.21
e80e74f2-35e5-4c70-a38f-79c814516a5f,05/27/2024,10,Microbiology,"Enterococci, Fecal Streptococci, Heterotrophic Plate Count, Cryptosporidium, E. coli, Total Coliforms, Pseudomonas aeruginosa, Legionella, Clostridium perfringens, Giardia",06/08/2024,2436.64
9eca5d80-7d6d-432b-806b-0b93c1caf37e,08/14/2024,7,Chemistry,"Turbidity, Phosphate, pH, Nitrate, Hardness, Sulfate, Alkalinity",08/24/2024,1105.48
5958376e-81bc-435e-911a-8deccfc869fe,06/20/2024,9,Microbiology,"Legionella, Total Coliforms, Heterotrophic Plate Count, E. coli, Clostridium perfringens, Fecal Streptococci, Giardia, Pseudomonas aeruginosa, Enterococci",NaN,1328.21
ab6ae899-3eae-41da-83dd-a8dc3ad395a0,01/21/2024,7,Microbiology,"Total Coliforms, Heterotrophic Plate Count, Enterococci, E. coli, Clostridium perfringens, Legionella, Giardia",01/28/2024,1711.51
1a3e4b5a-9b82-42b4-8a7a-3d0d4deb10aa,10/19/2024,9,Microbiology,"Clostridium perfringens, Enterococci, Legionella, Cryptosporidium, E. coli, Pseudomonas aeruginosa, Giardia, Fecal Streptococci, Heterotrophic Plate Count",10/25/2024,959.62
9b91d946-b0a5-43a5-ad09-1b52af841508,05/29/2024,6,Chemistry,"Hardness, Turbidity, pH, Phosphate, Sulfate, Chloride",06/07/2024,1692.17
c8b7266d-a5ed-4b26-b3d5-e35eaaa1ad45,02/26/2025,3,Chemistry,"Nitrate, Alkalinity, pH",03/26/2025,743.05
837e2215-de4d-4991-aed6-c3538a3011ed,03/02/2024,2,Chemistry,"Chloride, Phosphate",03/23/2024,256.27
4cba012e-af69-4ec9-bdff-1b41cb3e922a,03/07/2023,7,Chemistry,"TOC, Hardness, Alkalinity, Sulfate, Nitrate, Chloride, Phosphate",03/16/2023,1670.13
600179bb-7829-4f3f-9a78-b7c8ffdc96f6,02/04/2023,10,Microbiology,"Cryptosporidium, Fecal Streptococci, Clostridium perfringens, Enterococci, Legionella, Giardia, Heterotrophic Plate Count, Pseudomonas aeruginosa, E. coli, Total Coliforms",02/25/2023,1479.51
e42016a5-962c-4286-8630-2c312ea12ae0,04/21/2023,6,Chemistry,"TOC, Alkalinity, Sulfate, Phosphate, pH, Chloride",05/15/2023,1202.63
e5ec2ece-3e1d-4d7c-a1fb-1f0012571d8b,09/01/2024,3,Microbiology,"Heterotrophic Plate Count, Enterococci, Clostridium perfringens",09/11/2024,515.65
2f7893a4-2abc-4102-b5b2-d7ae8733fca8,10/16/2024,2,Microbiology,"Heterotrophic Plate Count, Giardia",11/01/2024,524.24
51f3268a-fdc5-4203-beed-ce6d0c8571e3,07/01/2023,3,Microbiology,"Enterococci, Legionella, Fecal Streptococci",NaN,283.98
1dfe70b0-2b83-4bf3-b7d9-79d0aee2fe65,06/20/2024,8,Microbiology,"Legionella, Enterococci, Giardia, Pseudomonas aeruginosa, Fecal Streptococci, Clostridium perfringens, Total Coliforms, Cryptosporidium",07/10/2024,2313.79
050bbbf0-368a-449f-8b36-8b38a136f9af,03/12/2025,3,Chemistry,"pH, Heavy Metals, Hardness",04/03/2025,453.78
3e0eb7b5-4e61-4f47-b70f-e31aab6d8002,03/27/2025,7,Chemistry,"Hardness, TOC, Heavy Metals, Alkalinity, Phosphate, Chloride, Nitrate",04/06/2025,2015.27
d4192eb1-5361-49a8-b48f-24e6252bf6b5,03/24/2025,8,Microbiology,"Pseudomonas aeruginosa, Clostridium perfringens, Heterotrophic Plate Count, Giardia, Fecal Streptococci, Total Coliforms, Legionella, E. coli",03/28/2025,1843.52
a03e199a-131e-45f5-9479-5cc785b3b5f6,09/17/2024,4,Chemistry,"Hardness, pH, TOC, Phosphate",10/09/2024,383.94
76cf835b-7829-4ff4-8991-3797594549eb,09/08/2023,9,Microbiology,"Pseudomonas aeruginosa, Giardia, E. coli, Enterococci, Heterotrophic Plate Count, Cryptosporidium, Total Coliforms, Fecal Streptococci, Clostridium perfringens",09/12/2023,1219.16
43c01bcc-9543-45ed-a634-563671867b1d,03/09/2024,7,Microbiology,"Heterotrophic Plate Count, Cryptosporidium, Pseudomonas aeruginosa, E. coli, Total Coliforms, Fecal Streptococci, Clostridium perfringens",04/08/2024,968.96
aad79013-0b82-4be3-bdae-2310d6632091,12/06/2023,1,Microbiology,Fecal Streptococci,12/24/2023,134.71
2b24e460-9c3a-4af5-b1ae-7bb76bc70e8b,09/01/2024,2,Microbiology,"Total Coliforms, Legionella",09/29/2024,10
701434bd-43ef-4609-919e-6bcf536a1962,03/09/2024,10,Chemistry,"Sulfate, Phosphate, Alkalinity, Chloride, Nitrate, Hardness, Turbidity, TOC, Heavy Metals, pH",04/05/2024,1141.5
ef1d9323-e9b9-4576-9db0-51b96f4dd800,04/10/2024,6,Chemistry,"pH, Chloride, Heavy Metals, Alkalinity, Turbidity, Phosphate",05/07/2024,NaN
c456d89d-3864-4fa1-8ca0-88ad4319f3f0,11/25/2023,8,Microbiology,"Fecal Streptococci, Enterococci, Total Coliforms, Clostridium perfringens, Heterotrophic Plate Count, Giardia, Cryptosporidium, Pseudomonas aeruginosa",12/03/2023,1561.43
b016a248-de1a-4736-a407-fd7a9be8db12,08/06/2023,9,Microbiology,"Clostridium perfringens, Total Coliforms, Enterococci, Heterotrophic Plate Count, E. coli, Pseudomonas aeruginosa, Cryptosporidium, Fecal Streptococci, Giardia",08/22/2023,1623.07
0b0d5402-2dc0-4f75-8230-2d37d5a98fd6,09/22/2023,4,Microbiology,"Legionella, Fecal Streptococci, Giardia, Total Coliforms",10/02/2023,950.74
014590fd-9768-490b-b791-6f39b4c10fce,09/10/2023,4,Chemistry,"Sulfate, Alkalinity, Nitrate, pH",09/15/2023,390.31
286a4ee7-8316-4b11-8a23-e219abdd5dfd,02/23/2023,4,Chemistry,"Alkalinity, Heavy Metals, Hardness, Phosphate",02/26/2023,422.49
a6cb25de-59ad-4663-8233-a5e10d65b1b1,12/07/2024,3,Chemistry,"Sulfate, Heavy Metals, Chloride",12/17/2024,847.25
e97f7e11-f591-4544-b98b-eff7566d6acd,01/08/2025,6,Chemistry,"Turbidity, Nitrate, TOC, Chloride, Phosphate, Alkalinity",01/15/2025,1430.24
8ad67a91-4877-41a9-a92f-9903c2a0a312,12/10/2023,4,Microbiology,"Clostridium perfringens, Pseudomonas aeruginosa, Enterococci, Fecal Streptococci",12/20/2023,406.28
bb2211b3-0c74-4852-a411-171b96324625,08/28/2024,7,Microbiology,"Enterococci, Clostridium perfringens, Pseudomonas aeruginosa, Heterotrophic Plate Count, Fecal Streptococci, E. coli, Cryptosporidium",09/03/2024,2027.26
59099d04-f6b5-483a-9b1f-38adc4c3aa8f,05/26/2023,3,Chemistry,"Nitrate, Alkalinity, Chloride",06/16/2023,786.53
db43b27a-cbd2-4f28-a062-38044f5acec1,02/24/2024,9,Microbiology,"E. coli, Heterotrophic Plate Count, Cryptosporidium, Pseudomonas aeruginosa, Total Coliforms, Legionella, Fecal Streptococci, Enterococci, Clostridium perfringens",03/10/2024,2143.11
a788efaf-9201-4876-bb63-38d5d3b6d361,02/08/2023,8,Microbiology,"Pseudomonas aeruginosa, Fecal Streptococci, Giardia, Total Coliforms, Cryptosporidium, Clostridium perfringens, Heterotrophic Plate Count, Legionella",03/07/2023,1933.86
38d99f78-ed62-44f2-9f60-eceb93732925,07/26/2024,6,Microbiology,"Cryptosporidium, Heterotrophic Plate Count, E. coli, Giardia, Enterococci, Total Coliforms",08/11/2024,1143.36
7f943f0c-1f46-4a49-bb59-797deaf27d72,07/17/2023,8,Chemistry,"Heavy Metals, Nitrate, Sulfate, pH, Hardness, Turbidity, TOC, Alkalinity",08/13/2023,1148.28
5bab6082-4751-4ba9-80b0-46db019ca183,06/03/2023,1,Microbiology,Giardia,NaN,276.51
a1ecf2ac-ed37-4ed4-bf52-e0ea16b791da,01/27/2023,6,Microbiology,"Heterotrophic Plate Count, Pseudomonas aeruginosa, E. coli, Enterococci, Fecal Streptococci, Cryptosporidium",02/12/2023,549.17
61fb669d-84d9-4be4-9e35-4ae3f549c5f7,02/11/2025,9,Chemistry,"Alkalinity, pH, Nitrate, Chloride, TOC, Hardness, Turbidity, Sulfate, Heavy Metals",02/25/2025,755.21
cca88978-3ae6-4217-82b7-65e4ac4492c8,11/29/2024,5,Chemistry,"Heavy Metals, Alkalinity, Sulfate, Nitrate, Hardness",12/02/2024,1298.25
804a6a98-9c2e-443b-96eb-0664912ba7e2,05/11/2024,7,Microbiology,NaN,05/20/2024,833.08
e8de0b66-a30e-4240-8113-0d7b37ceac64,07/20/2024,10,Chemistry,"Nitrate, Heavy Metals, Phosphate, Turbidity, Alkalinity, pH, Hardness, Sulfate, Chloride, TOC",08/14/2024,2770.72
1cd88c6e-1ed9-4cdc-83ff-15b2be4d32ab,09/17/2023,1,Chemistry,Phosphate,09/22/2023,287.14
5f725846-3b4b-4c9d-ba50-91895f83be92,04/09/2023,2,Microbiology,"Clostridium perfringens, Total Coliforms",05/09/2023,532.51
ac734494-4cad-42f1-8986-00ed93505b59,01/20/2025,8,Microbiology,"Pseudomonas aeruginosa, Giardia, Legionella, Total Coliforms, E. coli, Clostridium perfringens, Cryptosporidium, Fecal Streptococci",02/04/2025,2350.66
ab0ca6cd-e7d4-44b4-9330-2472f87c1e68,02/17/2025,9,Chemistry,"Alkalinity, Nitrate, Hardness, pH, Turbidity, Sulfate, TOC, Heavy Metals, Chloride",03/07/2025,940.11
d916ff9e-7c62-48b2-9e3e-caffc65bc4ee,09/18/2023,9,Chemistry,"Hardness, Turbidity, TOC, Phosphate, Nitrate, pH, Chloride, Sulfate, Heavy Metals",09/27/2023,1135.77
7d3a5ec0-b77d-4b5f-b416-181c973d5d54,08/17/2023,8,Microbiology,"Legionella, Clostridium perfringens, Giardia, Heterotrophic Plate Count, Pseudomonas aeruginosa, Total Coliforms, E. coli, Cryptosporidium",09/01/2023,1349.94
4f40cb1c-c411-4127-ad53-e953fa69a990,02/23/2023,2,Chemistry,"TOC, Alkalinity",03/02/2023,294.1
a5d55361-ffb2-4a07-ae9c-b6e583d67559,03/28/2025,1,Microbiology,Legionella,04/20/2025,125.83
6b07481d-7848-4f24-aaae-dbb988becc99,10/16/2023,9,Chemistry,"Sulfate, Hardness, Nitrate, Heavy Metals, pH, Chloride, Alkalinity, Phosphate, Turbidity",11/08/2023,1934.21
157f22eb-ae04-4714-a20a-74155cfb8e88,04/14/2025,5,Microbiology,"Legionella, Giardia, Fecal Streptococci, Enterococci, Heterotrophic Plate Count",04/26/2025,1189.16
ef8434e8-34ca-4155-bdff-deaa520c879b,11/13/2024,2,Chemistry,"Heavy Metals, Alkalinity",12/08/2024,345.87
51f601eb-3aa1-45ca-bef9-569d7309035a,12/03/2023,8,Microbiology,NaN,12/29/2023,1020.94
3264645b-252d-4f3f-a9f4-15cf446b8ff7,05/31/2024,3,Microbiology,"Total Coliforms, Legionella, Heterotrophic Plate Count",06/05/2024,560.86
5e50ddbf-e6f7-4734-b86e-d5f3dd7faa63,09/15/2024,4,Chemistry,"Nitrate, Alkalinity, Phosphate, Hardness",NaN,1082.04
137fcf32-f9a1-4a9d-b3c5-6375901c46b5,05/07/2024,7,Microbiology,"Giardia, Enterococci, Total Coliforms, Fecal Streptococci, Legionella, Clostridium perfringens, Cryptosporidium",05/19/2024,960.48
505daa34-2a40-496e-9766-2675df457d09,03/10/2024,6,Chemistry,"Turbidity, Nitrate, pH, Sulfate, Heavy Metals, TOC",03/26/2024,1375.07
d7d55369-add7-488b-9d4f-de545a658849,02/21/2025,4,Microbiology,"Cryptosporidium, Legionella, Clostridium perfringens, Heterotrophic Plate Count",03/17/2025,1162.9
fb921145-9521-4008-9dc6-46ad29a82d82,10/21/2024,1,Chemistry,NaN,11/18/2024,258.25
927feb08-8fa3-4565-933c-edab0f64c190,07/17/2024,8,Microbiology,"Cryptosporidium, Fecal Streptococci, Legionella, Pseudomonas aeruginosa, Total Coliforms, Enterococci, Heterotrophic Plate Count, Giardia",08/03/2024,2341.22
57a5a528-c9f6-40e4-9f10-65c45b76f0bf,04/14/2023,5,Microbiology,"Enterococci, Giardia, Legionella, Pseudomonas aeruginosa, Cryptosporidium",05/04/2023,NaN
543fbd10-226b-49fc-8e17-7879a873c35e,12/19/2024,9,Chemistry,"Nitrate, Phosphate, Alkalinity, Hardness, pH, Sulfate, TOC, Chloride, Heavy Metals",01/16/2025,1950.79
cd837934-5583-42af-b8df-54d0859b428b,01/18/2025,10,Chemistry,"Turbidity, Sulfate, Hardness, pH, TOC, Alkalinity, Heavy Metals, Phosphate, Chloride, Nitrate",02/15/2025,2819.9
83d0d57f-5998-4551-9add-170fc6687755,12/23/2024,3,Microbiology,"Heterotrophic Plate Count, Giardia, Enterococci",01/19/2025,492.82
38071d6d-6e05-4c28-b6d3-2c732edc04f7,06/24/2023,4,Chemistry,"Hardness, Alkalinity, Heavy Metals, Nitrate",07/06/2023,441.74
9f32f92e-1e32-4c6e-a990-cb28cad0c6fc,01/15/2024,10,Microbiology,"Cryptosporidium, Heterotrophic Plate Count, Clostridium perfringens, Giardia, Fecal Streptococci, Enterococci, Legionella, Pseudomonas aeruginosa, E. coli, Total Coliforms",01/20/2024,2590.39
60522aa8-23e5-46e2-a7a1-940d19cfe5a4,01/13/2025,3,Chemistry,"Hardness, Turbidity, Nitrate",01/18/2025,326.35
91319c9b-73d2-4262-9da8-c9a23fbff484,05/20/2024,10,Chemistry,"pH, Chloride, Heavy Metals, Nitrate, Turbidity, Phosphate, Hardness, Alkalinity, Sulfate, TOC",06/05/2024,1929.16
